date,user,coordinates,text,place,bounding_box
Fri Apr 30 16:10:39 +0000 2021,mechusgon,no coordinates,ان اغلب حلول المشكلات#تحبببب_ااالعفوووو_فاعفففف_عناااااy3H,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:39 +0000 2021,Los2Charruas,no coordinates,الذي لا يعلمه أحد غيرك هو سر#تحبببب_ااالعفوووو_فاعفففف_عناااااCcg,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:40 +0000 2021,Saahib70149930,no coordinates,Bitches of Riches #PakCourts,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Fri Apr 30 16:10:40 +0000 2021,vanearali,no coordinates,منهم والأموات .#تحبببب_ااالعفوووو_فاعفففف_عناااااHdJ,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:40 +0000 2021,mediwraps,no coordinates,الغفور: كثير الغفران#تحبببب_ااالعفوووو_فاعفففف_عناااااgAy,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:40 +0000 2021,sha3ro7,no coordinates,فطـور العافيهہ عليكم ♥️🙃✋🏻🌿,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:10:41 +0000 2021,fans_del_cartel,no coordinates,اللهم أصلح نياتنا وذرياتنا،وأعنا ولا تعن علينا ، واهدنا ويسر لنا وقنا شر أنفسنا والمسلمين اجمعين#تحبببب_ااالعفوووو_فاعفففف_عناااااWPD,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:41 +0000 2021,ShobaAj,no coordinates,A #Twitter timeline who has been owned by an Indian expat residing in #Qatar for the past fourteen years must expre… https://t.co/xQ3vPOpOjY,Doha,[[[51.447704 25.2216] [51.447704 25.427736] [51.630581 25.427736] [51.630581 25.2216]]]
Fri Apr 30 16:10:42 +0000 2021,yendri406,no coordinates,ولا دعاءً الا حققته#تحبببب_ااالعفوووو_فاعفففف_عناااااanh,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:43 +0000 2021,lomaspervertido,no coordinates,ليس بين آفات النفس ماهو أشد من الحسد ..#تحبببب_ااالعفوووو_فاعفففف_عناااااRZn,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:43 +0000 2021,Migdaliaestil,no coordinates,ويشرف على جزيرة ابن عمر،#تحبببب_ااالعفوووو_فاعفففف_عناااااSYb,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:43 +0000 2021,misellpolanco,no coordinates,وحفظه الله من السوء والمكاره.#تحبببب_ااالعفوووو_فاعفففف_عناااااw4l,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:44 +0000 2021,jerryshining,no coordinates,نبراس : كلمة تركية بمعنى سنان الرمح أو المصباح#تحبببب_ااالعفوووو_فاعفففف_عناااااiW3,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:44 +0000 2021,mauriciofron,no coordinates,اللهمَّ مُسبغَ العَطاءِ، مُسبلَ الغِطاءِ، مُعطي النّعمِ؛ أدِم نِعمك علينَا واحفظها من الزّوال.#تحبببب_ااالعفوووو_فاعفففف_عناااااFz5,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:45 +0000 2021,alefigrod,no coordinates,وشمول عافيتك#تحبببب_ااالعفوووو_فاعفففف_عنااااا2O4,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:45 +0000 2021,ivaniglesias21,no coordinates,والبركة و الفوز بالجنان.#تحبببب_ااالعفوووو_فاعفففف_عناااااFHO,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:46 +0000 2021,SUPERMIXTERIO,no coordinates,رفاعي الزفت#تحبببب_ااالعفوووو_فاعفففف_عناااااQhD,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:46 +0000 2021,valeria_bedolla,no coordinates,مصعب : الذي يتحمل الشدايد#تحبببب_ااالعفوووو_فاعفففف_عناااااc5l,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:47 +0000 2021,yellowdeltadog,no coordinates,المجتمع على الالتزام#تحبببب_ااالعفوووو_فاعفففف_عنااااا4jt,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:47 +0000 2021,IbrahimJana7i,no coordinates,"مثل عماني 🇴🇲 شهير: ""اللي باغي الغزلان يصبر على شوفة السبلان""",Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Fri Apr 30 16:10:48 +0000 2021,mariomartorel,no coordinates,اللهم بك آمنا ولك اسلمنا وعليك توكلنا وإليك انبنا  اللهم صل وسلم على نبينا محمد وعلى آله وأصحابه الطيبين الطاهرين ا… https://t.co/k8CEX0xeiQ,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:49 +0000 2021,Sancer505,no coordinates,وانتم في احسن وافضل حال والمسلمين اجمع#تحبببب_ااالعفوووو_فاعفففف_عناااااF8v,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:50 +0000 2021,Rigeortega,no coordinates,اللّهم أكتَب لِيَ ولهم الخَيرِ .#تحبببب_ااالعفوووو_فاعفففف_عناااااaZo,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:51 +0000 2021,elenalorenzo16,no coordinates,و رضا ليس بعده سخط ،#تحبببب_ااالعفوووو_فاعفففف_عنااااا4IL,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:52 +0000 2021,soph12yh,no coordinates,ذو الجلال والإكرام: له الكمال والجلال والإنعام#تحبببب_ااالعفوووو_فاعفففف_عناااااOcY,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:52 +0000 2021,IannyCabral,no coordinates,(إنماأمره إذا أراد شيئا أن يقول له كن فيكون)#تحبببب_ااالعفوووو_فاعفففف_عنااااا8mS,Reino da Arábia Saudita,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:52 +0000 2021,ral_m27,no coordinates,وإذا انتصرت على أخيك#تحبببب_ااالعفوووو_فاعفففف_عناااااxyY,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:53 +0000 2021,MSherif9810,no coordinates,@Urfavwriter_ @nadaAyman112 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:10:53 +0000 2021,kocasiistesiker,no coordinates,جمانة: حبّة اللؤلؤ، أو الحبّة الفضيّة مثل اللؤلؤ. وقيل: أصلها لاتيني، وجمعها جمان.#تحبببب_ااالعفوووو_فاعفففف_عناااااTyw,المملكة العربية السعودية,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:53 +0000 2021,candacetodd519,no coordinates,اللهم يامنزل الغيث هب لنا ولوالدينا من نسائم رحمتك العفو والعافية والرزق والبركة والرضا والستر واغفر اللهم لامواتنا… https://t.co/4KuVFACIEu,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:53 +0000 2021,elbe_271_271,no coordinates,البديع: أوجد كل شيء ولا مثيل له#تحبببب_ااالعفوووو_فاعفففف_عناااااLgT,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:54 +0000 2021,msboojari,no coordinates,@elhamve حقیر :),Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Fri Apr 30 16:10:54 +0000 2021,Trunks1286,no coordinates,بديع: خالق مبدع جميل رائع محدث عجيب#تحبببب_ااالعفوووو_فاعفففف_عناااااosy,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:55 +0000 2021,emilcederre,no coordinates,- قال تعالى: (إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ يَا أَيُّهَا الَّذِينَ آمَنُوا صَلُّوا عَلَ… https://t.co/uLYhuWhCBG,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:55 +0000 2021,albave10,no coordinates,مصعب : الذي يتحمل الشدايد#تحبببب_ااالعفوووو_فاعفففف_عناااااQmD,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:56 +0000 2021,IsabelaBreto,no coordinates,الذى يحتاج لاستخدام#تحبببب_ااالعفوووو_فاعفففف_عناااااB3G,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:56 +0000 2021,Antimaltrato,no coordinates,تبعا لطبيعة عملهم#تحبببب_ااالعفوووو_فاعفففف_عنااااا5oE,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:57 +0000 2021,KeilaJoyeria,no coordinates,لاتنزل إلا منزل العز والطيب#تحبببب_ااالعفوووو_فاعفففف_عناااااu7T,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:57 +0000 2021,denisse_soundy,no coordinates,ثم العتق#تحبببب_ااالعفوووو_فاعفففف_عناااااpEA,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:57 +0000 2021,cezz98,no coordinates,اصيل : ذو اصالة والوقت بين العصر والمغرب#تحبببب_ااالعفوووو_فاعفففف_عنااااا4Dy,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:58 +0000 2021,saritabp24,no coordinates,تمثل البحوث#تحبببب_ااالعفوووو_فاعفففف_عنااااا3Ac,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:58 +0000 2021,loveewordss,no coordinates,اللهم اشفهم واغرس العافية في جسدهم واجعل كل وجع تكفيرًا لهم يارب وارفع اللهم عنا وعن المسلمين اجمعين البلاء ياحي يا… https://t.co/Tsl023uGDh,Koninkrijk Saudi-Arabië,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:59 +0000 2021,mcdobangerz16,no coordinates,والمسلمين أجمعين#تحبببب_ااالعفوووو_فاعفففف_عناااااZiz,Reino da Arábia Saudita,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:59 +0000 2021,leylaakel27,no coordinates,اللهم صلِ وسلم وبارك وأنعم على نبينا محمد ﷺ وعلى آله وصحبه وسلم#تحبببب_ااالعفوووو_فاعفففف_عناااااVNp,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:10:59 +0000 2021,v8VyPqW7AZnjmLd,no coordinates,@0dqd2DGwuxXGt2K الله يفرجها على امه محمد https://t.co/LMuQM95crs,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:11:00 +0000 2021,Lau_9605,no coordinates,اللهم اكفنا وإياهم شر الأولى وارزقنا وإياهم الثانية والمسلمين أجمعين#تحبببب_ااالعفوووو_فاعفففف_عناااااRfh,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:00 +0000 2021,grichur,no coordinates,الرحيم: المنعم بدقائق النعم#تحبببب_ااالعفوووو_فاعفففف_عناااااUjp,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:01 +0000 2021,ivannacorsten,no coordinates,الودود: المحسن لعباده#تحبببب_ااالعفوووو_فاعفففف_عنااااا2xr,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:02 +0000 2021,jdavid6894,no coordinates,اللهم اجعلنا واياكم من المخلصين ، وعند حسن الظن#تحبببب_ااالعفوووو_فاعفففف_عنااااا9jD,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:02 +0000 2021,marisalonis,no coordinates,اللهم اجعلنّـي ممن لا يفعل إلا خير#تحبببب_ااالعفوووو_فاعفففف_عناااااBpH,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:03 +0000 2021,yramliw_19,no coordinates,اللهم زدنا ولا تنقصنا،#تحبببب_ااالعفوووو_فاعفففف_عناااااaPL,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:03 +0000 2021,NOH8Venezuela,no coordinates,إنتشار الحرام حولك ..! لا تعني استباحته ..#تحبببب_ااالعفوووو_فاعفففف_عناااااmVC,Kingdom of Saudi Arabia,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:04 +0000 2021,emiratesrc,no coordinates,°°~أكد سمو الشيخ حمدان بن زايد آل نهيان، في تصريح بمناسبة يوم زايد للعمل الإنساني، أن تعامل الدولة مع تداعيات جائ… https://t.co/QfnrH2CjkI,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:11:04 +0000 2021,Luks_tolosa,no coordinates,اليف:- المؤنس#تحبببب_ااالعفوووو_فاعفففف_عناااااi4Z,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:05 +0000 2021,emiratesrc,no coordinates,H.H Sheikh Hamdan bin Zayed Al Nahyan confirmed in a statement on the occasion of Zayed Humanitarian Work Day th… https://t.co/jd4OeN1px4,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:11:05 +0000 2021,FansBarbieAbreu,no coordinates,وأشرح صدورنا وصدورهم بذكرك#تحبببب_ااالعفوووو_فاعفففف_عناااااUFW,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:05 +0000 2021,Pedro_142857,no coordinates,إشفاق: معناه حنو عطف رحمة#تحبببب_ااالعفوووو_فاعفففف_عناااااvR9,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:05 +0000 2021,AiluZlauvinen15,no coordinates,اللهم اجعل صباحنا#تحبببب_ااالعفوووو_فاعفففف_عناااااxF3,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:06 +0000 2021,ore_ore_me,no coordinates,الحين تأكدت أن معظم اللي في تويتر شياطينهم منهم و فيهم ما يخصها في رمضان و لا غيره ! 🌚,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:11:06 +0000 2021,selmaraul,no coordinates,وستراً وعافيةً تغنيني بها بفضلك عمن سواك#تحبببب_ااالعفوووو_فاعفففف_عناااااLQW,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:06 +0000 2021,titanlilian,no coordinates,انك على كل شيئ قدير#تحبببب_ااالعفوووو_فاعفففف_عنااااا4nv,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:07 +0000 2021,jhotmy,no coordinates,اللهم بشرنا بجمال ايامنا القادمه وأجعلنا واثقين بك مُتوكلين عليك#تحبببب_ااالعفوووو_فاعفففف_عناااااle5,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:07 +0000 2021,isis_betzadai,no coordinates,﴿إِنَّ اللَّهَ وَمَلَائِكَتَهُ يُصَلُّونَ عَلَى النَّبِيِّ يَا أَيُّهَا الَّذِينَ آَمَنُوا صَلُّواعَلَيْهِ وَسَلِّ… https://t.co/1NjoVg9jgf,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:07 +0000 2021,lucecitadetigre,no coordinates,إنه لا يغفر الذنوب إلا أنت#تحبببب_ااالعفوووو_فاعفففف_عناااااkC5,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:07 +0000 2021,santi_colina30,no coordinates,وفى كافة مواقعها#تحبببب_ااالعفوووو_فاعفففف_عنااااا5dE,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:08 +0000 2021,Salwa_alzarouni,no coordinates,@5aairr شوفي شعرج المدهن شعر هنود,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Fri Apr 30 16:11:08 +0000 2021,pameluchy01,no coordinates,ميار: وجه الخير،#تحبببب_ااالعفوووو_فاعفففف_عنااااا16C,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:09 +0000 2021,alvinigncio,no coordinates,Happy Fiesta Brgy Saog!,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Fri Apr 30 16:11:09 +0000 2021,mmuslim,[51.52641338 25.35994195],Life is...walking alone.@kataraqatar #Doha #qatar @seemyculture @visitqatar #photooftheday #photography #art… https://t.co/YUJGtDkJ2z,Doha,[[[51.447704 25.2216] [51.447704 25.427736] [51.630581 25.427736] [51.630581 25.2216]]]
Fri Apr 30 16:11:09 +0000 2021,FranWI6,no coordinates,وأرفع عنّا هذا البلاء يارب العالمين ،#تحبببب_ااالعفوووو_فاعفففف_عناااااzjh,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:09 +0000 2021,CauduroEugenia,no coordinates,الخبير: العليم ذو الخبرة التامة العالم بكنه الأشياء وحقائقها#تحبببب_ااالعفوووو_فاعفففف_عناااااiuM,Reino de Arabia Saudi,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
Fri Apr 30 16:11:09 +0000 2021,axloverguner,no coordinates,{وَكُلُّهُمْ آتِيهِ يَوْمَ الْقِيَامَةِ فَرْ}#تحبببب_ااالعفوووو_فاعفففف_عناااااmME,Reino da Arábia Saudita,[[[34.567591 16.359023] [34.567591 32.160822] [55.666667 32.160822] [55.666667 16.359023]]]
